"Subject","Gruppe","Trial","item_type","color","source","recog","ONTest.RT","RKResponse","RKTest.RT","tag","ori_assign","assign","SMTest.RT","testword","Age","Group","SessionDate","SessionStartDateTimeUtc","SessionTime","Sex","studies","Block","Blocklist","Blocklist.Cycle","Blocklist.Sample","Procedure[Block]","Running[Block]","Strategieabfrage.ACC","Strategieabfrage.CRESP","Strategieabfrage.DurationError","Strategieabfrage.OnsetDelay","Strategieabfrage.OnsetTime","Strategieabfrage.OnsetToOnsetTime","Strategieabfrage.RESP","Strategieabfrage.RT","Strategieabfrage.RTTime","fontsize","ListTest.Resp","onleft","onright","ONTest.Resp","pos","position","rkleft","rkright","Running[Trial]","StudyList1","StudyList1.Cycle","StudyList1.Sample","TestList","TestList.Cycle","TestList.Sample","UebungMemCue","used"
96,"EX",81,"F item","yellow","bottom","new",1047,"new",531,"N","N","N",302,"Sänger",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,81,1,81,NA,1
96,"EX",82,"R item","cyan","top","old",1473,"know",782,"F","C","T",967,"Kinn",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,82,1,82,NA,1
96,"EX",83,"distractor","new","nosou","new",1578,"new",782,"N","N","N",967,"Vogel",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,83,1,83,NA,1
96,"EX",84,"R item","yellow","bottom","old",726,"remember",553,"R","Y","B",4348,"Apfel",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,84,1,84,NA,1
96,"EX",85,"F item","yellow","bottom","old",1474,"know",279,"F","C","T",644,"Hammer",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,85,1,85,NA,1
96,"EX",86,"F item","cyan","top","old",797,"remember",1037,"R","Y","B",2300,"Kaffee",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,86,1,86,NA,1
96,"EX",87,"distractor","new","nosou","old",1979,"know",221,"F","C","T",372,"Keller",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,87,1,87,NA,1
96,"EX",88,"F item","yellow","bottom","old",1128,"know",323,"F","C","T",246,"Grab",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,88,1,88,NA,1
96,"EX",89,"R item","yellow","bottom","old",767,"remember",472,"R","Y","B",709,"Küche",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,89,1,89,NA,1
96,"EX",90,"distractor","new","nosou","new",1172,"new",472,"N","N","N",709,"Yacht",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,90,1,90,NA,1
96,"EX",91,"R item","yellow","bottom","old",895,"know",595,"F","C","T",1171,"Gelenk",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,91,1,91,NA,1
96,"EX",92,"R item","cyan","top","old",2439,"know",262,"R","Y","B",7772,"Eisen",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,92,1,92,NA,1
96,"EX",93,"R item","cyan","top","old",1161,"know",435,"F","C","T",3466,"Gift",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,93,1,93,NA,1
96,"EX",94,"R item","yellow","bottom","old",1531,"remember",191,"R","Y","B",8655,"Pfeffer",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,94,1,94,NA,1
96,"EX",95,"F item","yellow","bottom","new",1288,"new",191,"N","N","N",8655,"Fabrik",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,95,1,95,NA,1
96,"EX",96,"F item","cyan","top","old",1048,"know",1158,"F","C","T",600,"Dozent",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,96,1,96,NA,1
96,"EX",97,"F item","yellow","bottom","old",1291,"remember",1031,"F","Y","B",3991,"Larve",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,97,1,97,NA,1
96,"EX",98,"distractor","new","nosou","old",2379,"know",508,"F","C","T",384,"Mönch",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,98,1,98,NA,1
96,"EX",99,"R item","yellow","bottom","old",1195,"remember",220,"R","Y","B",1611,"Vieh",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,99,1,99,NA,1
96,"EX",100,"R item","yellow","bottom","old",878,"remember",459,"R","Y","B",329,"Fischer",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,100,1,100,NA,1
96,"EX",101,"distractor","new","nosou","old",2886,"know",788,"F","C","T",612,"Feuer",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,101,1,101,NA,1
96,"EX",102,"distractor","new","nosou","new",2382,"new",788,"N","N","N",612,"Stange",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,102,1,102,NA,1
96,"EX",103,"F item","cyan","top","old",850,"know",3008,"F","C","T",1265,"Pianist",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,103,1,103,NA,1
96,"EX",104,"R item","cyan","top","old",1241,"remember",264,"F","Y","B",1997,"Stuhl",25,1,2019-09-04,"04.09.2019 09:37:46",1899-12-31 11:37:46,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,31,1592494,0,"n",7369,1599863,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,104,1,104,NA,1
97,"IN",1,"R item","cyan","top","old",5250,"know",4641,"R","Y","B",6248,"Vieh",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,1,1,1,NA,1
97,"IN",2,"distractor","new","nosou","new",2537,"new",4641,"N","N","N",6248,"Vulkan",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,2,1,2,NA,1
97,"IN",3,"F item","yellow","bottom","old",1374,"know",2015,"F","Y","B",3264,"Dampfer",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,3,1,3,NA,1
97,"IN",4,"distractor","new","nosou","new",1521,"new",2015,"N","N","N",3264,"Gabel",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,4,1,4,NA,1
97,"IN",5,"distractor","new","nosou","new",1903,"new",2015,"N","N","N",3264,"Insekt",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,5,1,5,NA,1
97,"IN",6,"distractor","new","nosou","new",726,"new",2015,"N","N","N",3264,"Maler",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,6,1,6,NA,1
97,"IN",7,"distractor","new","nosou","new",683,"new",2015,"N","N","N",3264,"Dozent",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,7,1,7,NA,1
97,"IN",8,"R item","cyan","top","old",1459,"know",3361,"R","Y","B",4618,"Pelz",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,8,1,8,NA,1
97,"IN",9,"distractor","new","nosou","new",2389,"new",3361,"N","N","N",4618,"Klippe",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,9,1,9,NA,1
97,"IN",10,"R item","yellow","bottom","old",2665,"know",2815,"R","C","T",6840,"Stirn",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,10,1,10,NA,1
97,"IN",11,"F item","cyan","top","new",1067,"new",2815,"N","N","N",6840,"Altar",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,11,1,11,NA,1
97,"IN",12,"F item","cyan","top","old",3226,"remember",1402,"F","Y","B",2506,"Felsen",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,12,1,12,NA,1
97,"IN",13,"distractor","new","nosou","old",7713,"know",1063,"F","C","T",1109,"Schiff",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,13,1,13,NA,1
97,"IN",14,"R item","cyan","top","new",3340,"new",1063,"N","N","N",1109,"Palast",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,14,1,14,NA,1
97,"IN",15,"R item","yellow","bottom","old",2472,"remember",5614,"R","Y","B",1663,"Gerät",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,15,1,15,NA,1
97,"IN",16,"R item","cyan","top","new",4856,"new",5614,"N","N","N",1663,"Flasche",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,16,1,16,NA,1
97,"IN",17,"distractor","new","nosou","new",1514,"new",5614,"N","N","N",1663,"Gelenk",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,17,1,17,NA,1
97,"IN",18,"distractor","new","nosou","new",1024,"new",5614,"N","N","N",1663,"Eisen",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,18,1,18,NA,1
97,"IN",19,"R item","cyan","top","new",1354,"new",5614,"N","N","N",1663,"Nagel",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,19,1,19,NA,1
97,"IN",20,"R item","yellow","bottom","old",1767,"remember",1824,"R","Y","B",2903,"Baden",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,20,1,20,NA,1
97,"IN",21,"distractor","new","nosou","new",1062,"new",1824,"N","N","N",2903,"Kneipe",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,21,1,21,NA,1
97,"IN",22,"distractor","new","nosou","new",767,"new",1824,"N","N","N",2903,"Hektar",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,22,1,22,NA,1
97,"IN",23,"F item","cyan","top","new",843,"new",1824,"N","N","N",2903,"Raupe",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,23,1,23,NA,1
97,"IN",24,"distractor","new","nosou","new",868,"new",1824,"N","N","N",2903,"Nonne",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,24,1,24,NA,1
97,"IN",25,"R item","yellow","bottom","old",7045,"know",1773,"R","Y","B",4422,"Schleim",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,25,1,25,NA,1
97,"IN",26,"distractor","new","nosou","new",3217,"new",1773,"N","N","N",4422,"Gras",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,26,1,26,NA,1
97,"IN",27,"R item","yellow","bottom","old",1163,"remember",2693,"R","C","T",1058,"Allee",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,27,1,27,NA,1
97,"IN",28,"R item","cyan","top","old",2627,"know",1306,"F","C","T",3142,"Panzer",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,28,1,28,NA,1
97,"IN",29,"distractor","new","nosou","new",2012,"new",1306,"N","N","N",3142,"Gehirn",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,29,1,29,NA,1
97,"IN",30,"F item","yellow","bottom","new",879,"new",1306,"N","N","N",3142,"Stuhl",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,30,1,30,NA,1
97,"IN",31,"R item","yellow","bottom","old",1918,"remember",7106,"R","Y","B",1167,"Haut",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,31,1,31,NA,1
97,"IN",32,"R item","cyan","top","new",1756,"new",7106,"N","N","N",1167,"Pianist",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,32,1,32,NA,1
97,"IN",33,"R item","cyan","top","old",1977,"remember",4874,"R","Y","B",3064,"Gift",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,33,1,33,NA,1
97,"IN",34,"F item","yellow","bottom","new",1185,"new",4874,"N","N","N",3064,"Abgrund",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,34,1,34,NA,1
97,"IN",35,"distractor","new","nosou","new",924,"new",4874,"N","N","N",3064,"Mord",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,35,1,35,NA,1
97,"IN",36,"R item","yellow","bottom","new",1218,"new",4874,"N","N","N",3064,"Fleisch",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,36,1,36,NA,1
97,"IN",37,"F item","yellow","bottom","old",1181,"remember",2134,"F","Y","B",2313,"Bettler",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,37,1,37,NA,1
97,"IN",38,"distractor","new","nosou","new",1240,"new",2134,"N","N","N",2313,"Fuchs",27,1,2019-09-05,"05.09.2019 13:19:00",1899-12-31 15:19:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,25,3853334,0,"n",9655,3862989,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,38,1,38,NA,1
